Congress,Name,District,Party,State,ImageUrl,Term
117,"Scott, Robert C. ""Bobby""",3.0,Democratic,Virginia,https://www.congress.gov/img/member/s000185_200.jpg,House of Representatives: 1993
117,"McCaul, Michael T.",10.0,Republican,Texas,https://www.congress.gov/img/member/116_rp_tx_10_mccaul_michael_200.jpg,House of Representatives: 2005
117,"Green, Al",9.0,Democratic,Texas,https://www.congress.gov/img/member/116_rp_tx_9_green_al_200.jpg,House of Representatives: 2005
117,"Carter, John R.",31.0,Republican,Texas,https://www.congress.gov/img/member/c001051_200.jpg,House of Representatives: 2003
117,"Wilson, Joe",2.0,Republican,South Carolina,https://www.congress.gov/img/member/116_rp_sc_2_wilson_joe_200.jpg,House of Representatives: 2001
117,"Doggett, Lloyd",35.0,Democratic,Texas,https://www.congress.gov/img/member/d000399_200.jpg,House of Representatives: 1995
117,"Bentz, Cliff",2.0,Republican,Oregon,https://www.congress.gov/img/member/b000668_200.jpg,House of Representatives: 2021
117,"Houlahan, Chrissy",6.0,Democratic,Pennsylvania,https://www.congress.gov/img/member/h001085_200.jpg,House of Representatives: 2019
117,"Dean, Madeleine",4.0,Democratic,Pennsylvania,https://www.congress.gov/img/member/d000631_200.jpg,House of Representatives: 2019
117,"Morelle, Joseph D.",25.0,Democratic,New York,https://www.congress.gov/img/member/m001206_200.jpg,House of Representatives: 2018
117,"Balderson, Troy",12.0,Republican,Ohio,https://www.congress.gov/img/member/116_rp_oh_12_balderson_troy_200.jpg,House of Representatives: 2018
117,"Smucker, Lloyd",11.0,Republican,Pennsylvania,https://www.congress.gov/img/member/s001199_200.jpg,House of Representatives: 2017
117,"Fitzpatrick, Brian K.",1.0,Republican,Pennsylvania,https://www.congress.gov/img/member/116_rp_pa_1_fitzpatrick_brian_200.jpg,House of Representatives: 2017
117,"Evans, Dwight",3.0,Democratic,Pennsylvania,https://www.congress.gov/img/member/115_rp_pa_2_evans_dwight_200.jpg,House of Representatives: 2016
117,"Davidson, Warren",8.0,Republican,Ohio,https://www.congress.gov/img/member/115_rp_oh_8_davidson_warren_200.jpg,House of Representatives: 2016
117,"Boyle, Brendan F.",2.0,Democratic,Pennsylvania,https://www.congress.gov/img/member/115_rp_pa_13_boyle_brendan_200.jpg,House of Representatives: 2015
117,"Stefanik, Elise M.",21.0,Republican,New York,https://www.congress.gov/img/member/s001196_200.jpg,House of Representatives: 2015
117,"Joyce, David P.",14.0,Republican,Ohio,https://www.congress.gov/img/member/j000295_200.jpg,House of Representatives: 2013
117,"Beatty, Joyce",3.0,Democratic,Ohio,https://www.congress.gov/img/member/b001281_200.jpg,House of Representatives: 2013
117,"Bonamici, Suzanne",1.0,Democratic,Oregon,https://www.congress.gov/img/member/b001278_200.jpg,House of Representatives: 2012
117,"Kelly, Mike",16.0,Republican,Pennsylvania,https://www.congress.gov/img/member/k000376_200.jpg,House of Representatives: 2011
117,"Jordan, Jim",4.0,Republican,Ohio,https://www.congress.gov/img/member/j000289_200.jpg,House of Representatives: 2007
117,"Thompson, Glenn",15.0,Republican,Pennsylvania,https://www.congress.gov/img/member/115_rp_pa_5_thompson_glenn_200.jpg,House of Representatives: 2009
117,"Lucas, Frank D.",3.0,Republican,Oklahoma,https://www.congress.gov/img/member/116_rp_ok_3_lucas_frank_200.jpg,House of Representatives: 1993
117,"Cole, Tom",4.0,Republican,Oklahoma,https://www.congress.gov/img/member/c001053_200.jpg,House of Representatives: 2003
117,"Turner, Michael R.",10.0,Republican,Ohio,https://www.congress.gov/img/member/116_rp_oh_10_turner_michael_200.jpg,House of Representatives: 2003
117,"Flood, Mike",1.0,Republican,Nebraska,https://www.congress.gov/img/member/f000474_200.jpg,House of Representatives: 2022
117,"Stansbury, Melanie A.",1.0,Democratic,New Mexico,https://www.congress.gov/img/member/s001218_200.jpg,House of Representatives: 2021
117,"Torres, Ritchie",15.0,Democratic,New York,https://www.congress.gov/img/member/t000486_200.jpg,House of Representatives: 2021
117,"Garbarino, Andrew R.",2.0,Republican,New York,https://www.congress.gov/img/member/g000597_200.jpg,House of Representatives: 2021
117,"Ocasio-Cortez, Alexandria",14.0,Democratic,New York,https://www.congress.gov/img/member/o000172_200.jpg,House of Representatives: 2019
117,"Lee, Susie",3.0,Democratic,Nevada,https://www.congress.gov/img/member/l000590_200.jpg,House of Representatives: 2019
117,"Sherrill, Mikie",11.0,Democratic,New Jersey,https://www.congress.gov/img/member/s001207_200.jpg,House of Representatives: 2019
117,"Van Drew, Jefferson",2.0,Republican,New Jersey,https://www.congress.gov/img/member/v000133_200.jpg,House of Representatives: 2019
117,"Pappas, Chris",1.0,Democratic,New Hampshire,https://www.congress.gov/img/member/p000614_200.jpg,House of Representatives: 2019
117,"Espaillat, Adriano",13.0,Democratic,New York,https://www.congress.gov/img/member/e000297_200.jpg,House of Representatives: 2017
117,"Bacon, Don",2.0,Republican,Nebraska,https://www.congress.gov/img/member/115_rp_ne_2_bacon_don_200.jpg,House of Representatives: 2017
117,"Watson Coleman, Bonnie",12.0,Democratic,New Jersey,https://www.congress.gov/img/member/w000822_200.jpg,House of Representatives: 2015
117,"Rouzer, David",7.0,Republican,North Carolina,https://www.congress.gov/img/member/r000603_200.jpg,House of Representatives: 2015
117,"Adams, Alma S.",12.0,Democratic,North Carolina,https://www.congress.gov/img/member/a000370_200.jpg,House of Representatives: 2014
117,"Horsford, Steven",4.0,Democratic,Nevada,https://www.congress.gov/img/member/h001066_200.jpg,"House of Representatives: 2013 - 2015
House of Representatives: 2019"
117,"Hudson, Richard",8.0,Republican,North Carolina,https://www.congress.gov/img/member/h001067_200.jpg,House of Representatives: 2013
117,"Amodei, Mark E.",2.0,Republican,Nevada,https://www.congress.gov/img/member/a000369_200.jpg,House of Representatives: 2011
117,"Smith, Adrian",3.0,Republican,Nebraska,https://www.congress.gov/img/member/s001172_200.jpg,House of Representatives: 2007
117,"Pallone, Frank",6.0,Democratic,New Jersey,https://www.congress.gov/img/member/p000034_200.jpg,House of Representatives: 1987
117,"Meeks, Gregory W.",5.0,Democratic,New York,https://www.congress.gov/img/member/m001137_200.jpg,House of Representatives: 1997
117,"Velázquez, Nydia M.",7.0,Democratic,New York,https://www.congress.gov/img/member/v000081_200.jpg,House of Representatives: 1993
117,"Smith, Christopher H.",4.0,Republican,New Jersey,https://www.congress.gov/img/member/s000522_200.jpg,House of Representatives: 1981
117,"Nadler, Jerrold",10.0,Democratic,New York,https://www.congress.gov/img/member/n000002_200.jpg,House of Representatives: 1991
117,"Foxx, Virginia",5.0,Republican,North Carolina,https://www.congress.gov/img/member/116_rp_nc_5_foxx_virginia_200.jpg,House of Representatives: 2005
117,"Ross, Deborah K.",2.0,Democratic,North Carolina,https://www.congress.gov/img/member/r000305_200.jpg,House of Representatives: 2021
117,"Murphy, Gregory F.",3.0,Republican,North Carolina,https://www.congress.gov/img/member/m001210_200.jpg,House of Representatives: 2019
117,"Guest, Michael",3.0,Republican,Mississippi,https://www.congress.gov/img/member/g000591_200.jpg,House of Representatives: 2019
117,"Stauber, Pete",8.0,Republican,Minnesota,https://www.congress.gov/img/member/s001212_200.jpg,House of Representatives: 2019
117,"Omar, Ilhan",5.0,Democratic,Minnesota,https://www.congress.gov/img/member/o000173_200.jpg,House of Representatives: 2019
117,"Tlaib, Rashida",13.0,Democratic,Michigan,https://www.congress.gov/img/member/t000481_200.jpg,House of Representatives: 2019
117,"Stevens, Haley M.",11.0,Democratic,Michigan,https://www.congress.gov/img/member/s001215_200.jpg,House of Representatives: 2019
117,"Pressley, Ayanna",7.0,Democratic,Massachusetts,https://www.congress.gov/img/member/p000617_200.jpg,House of Representatives: 2019
117,"Bergman, Jack",1.0,Republican,Michigan,https://www.congress.gov/img/member/b001301_200.jpg,House of Representatives: 2017
117,"Raskin, Jamie",8.0,Democratic,Maryland,https://www.congress.gov/img/member/r000606_200.jpg,House of Representatives: 2017
117,"Kelly, Trent",1.0,Republican,Mississippi,https://www.congress.gov/img/member/116_rp_ms_1_kelly_trent_200.jpg,House of Representatives: 2015
117,"Dingell, Debbie",12.0,Democratic,Michigan,https://www.congress.gov/img/member/d000624_200.jpg,House of Representatives: 2015
117,"Moolenaar, John R.",4.0,Republican,Michigan,https://www.congress.gov/img/member/m001194_200.jpg,House of Representatives: 2015
117,"Moulton, Seth",6.0,Democratic,Massachusetts,https://www.congress.gov/img/member/m001196_200.jpg,House of Representatives: 2015
117,"Clark, Katherine M.",5.0,Democratic,Massachusetts,https://www.congress.gov/img/member/c001101_200.jpg,House of Representatives: 2013
117,"Wagner, Ann",2.0,Republican,Missouri,https://www.congress.gov/img/member/w000812_200.jpg,House of Representatives: 2013
117,"Smith, Jason",8.0,Republican,Missouri,https://www.congress.gov/img/member/s001195_200.jpg,House of Representatives: 2013
117,"Harris, Andy",1.0,Republican,Maryland,https://www.congress.gov/img/member/117_rp_md_1_harris_andy_200.jpg,House of Representatives: 2011
117,"Walberg, Tim",7.0,Republican,Michigan,https://www.congress.gov/img/member/w000798_200.jpg,"House of Representatives: 2007 - 2009
House of Representatives: 2011"
117,"Pingree, Chellie",1.0,Democratic,Maine,https://www.congress.gov/img/member/p000597_200.jpg,House of Representatives: 2009
117,"McGovern, James P.",2.0,Democratic,Massachusetts,https://www.congress.gov/img/member/117_rp_ma_2_mcgovern_james_200.jpg,House of Representatives: 1997
117,"Thompson, Bennie G.",2.0,Democratic,Mississippi,https://www.congress.gov/img/member/t000193_200.jpg,House of Representatives: 1993
117,"Neal, Richard E.",1.0,Democratic,Massachusetts,https://www.congress.gov/img/member/n000015_200.jpg,House of Representatives: 1989
117,"Mfume, Kweisi",7.0,Democratic,Maryland,https://www.congress.gov/img/member/m000687_200.jpg,"House of Representatives: 1987 - 1997
House of Representatives: 2020"
117,"Cleaver, Emanuel",5.0,Democratic,Missouri,https://www.congress.gov/img/member/116_rp_mo_5_cleaver_emanuel_200.jpg,House of Representatives: 2005
117,"Lynch, Stephen F.",8.0,Democratic,Massachusetts,https://www.congress.gov/img/member/l000562_200.jpg,House of Representatives: 2001
117,"Graves, Sam",6.0,Republican,Missouri,https://www.congress.gov/img/member/g000546_200.jpg,House of Representatives: 2001
117,"McCollum, Betty",4.0,Democratic,Minnesota,https://www.congress.gov/img/member/116_rp_mn_4_mccollum_betty_200.jpg,House of Representatives: 2001
117,"Hoyer, Steny H.",5.0,Democratic,Maryland,https://www.congress.gov/img/member/116_rp_md_5_hoyer_steny_200.jpg,House of Representatives: 1981
117,"Yakym, Rudy",2.0,Republican,Indiana,https://www.congress.gov/img/member/y000067_200.jpg,House of Representatives: 2022
117,"Carter, Troy A.",2.0,Democratic,Louisiana,https://www.congress.gov/img/member/c001125_200.jpg,House of Representatives: 2021
117,"Letlow, Julia",5.0,Republican,Louisiana,https://www.congress.gov/img/member/l000595_200.jpg,House of Representatives: 2021
117,"Spartz, Victoria",5.0,Republican,Indiana,https://www.congress.gov/img/member/s000929_200.jpg,House of Representatives: 2021
117,"Miller, Mary E.",15.0,Republican,Illinois,https://www.congress.gov/img/member/m001211_200.jpg,House of Representatives: 2021
117,"Mann, Tracey",1.0,Republican,Kansas,https://www.congress.gov/img/member/m000871_200.jpg,House of Representatives: 2021
117,"Clyde, Andrew S.",9.0,Republican,Georgia,https://www.congress.gov/img/member/c001116_200.jpg,House of Representatives: 2021
117,"Davids, Sharice",3.0,Democratic,Kansas,https://www.congress.gov/img/member/d000629_200.jpg,House of Representatives: 2019
117,"Baird, James R.",4.0,Republican,Indiana,https://www.congress.gov/img/member/b001307_200.jpg,House of Representatives: 2019
117,"Casten, Sean",6.0,Democratic,Illinois,https://www.congress.gov/img/member/c001117_200.jpg,House of Representatives: 2019
117,"Fulcher, Russ",1.0,Republican,Idaho,https://www.congress.gov/img/member/f000469_200.jpg,House of Representatives: 2019
117,"McBath, Lucy",6.0,Democratic,Georgia,https://www.congress.gov/img/member/m001208_200.jpg,House of Representatives: 2019
117,"Estes, Ron",4.0,Republican,Kansas,https://www.congress.gov/img/member/e000298_200.jpg,House of Representatives: 2017
117,"Johnson, Mike",4.0,Republican,Louisiana,https://www.congress.gov/img/member/j000299_200.jpg,House of Representatives: 2017
117,"Higgins, Clay",3.0,Republican,Louisiana,https://www.congress.gov/img/member/h001077_200.jpg,House of Representatives: 2017
117,"Krishnamoorthi, Raja",8.0,Democratic,Illinois,https://www.congress.gov/img/member/k000391_200.jpg,House of Representatives: 2017
117,"Comer, James",1.0,Republican,Kentucky,https://www.congress.gov/img/member/c001108_200.jpg,House of Representatives: 2016
117,"Bost, Mike",12.0,Republican,Illinois,https://www.congress.gov/img/member/b001295_200.jpg,House of Representatives: 2015
117,"Allen, Rick W.",12.0,Republican,Georgia,https://www.congress.gov/img/member/a000372_200.jpg,House of Representatives: 2015
117,"Loudermilk, Barry",11.0,Republican,Georgia,https://www.congress.gov/img/member/115_rp_ga_11_loudermilk_barry_200.jpg,House of Representatives: 2015
117,"Barr, Andy",6.0,Republican,Kentucky,https://www.congress.gov/img/member/b001282_200.jpg,House of Representatives: 2013
117,"Schneider, Bradley Scott",10.0,Democratic,Illinois,https://www.congress.gov/img/member/s001190_200.jpg,"House of Representatives: 2013 - 2015
House of Representatives: 2017"
117,"Scott, Austin",8.0,Republican,Georgia,https://www.congress.gov/img/member/s001189_200.jpg,House of Representatives: 2011
117,"Quigley, Mike",5.0,Democratic,Illinois,https://www.congress.gov/img/member/q000023_200.jpg,House of Representatives: 2009
117,"Foster, Bill",11.0,Democratic,Illinois,https://www.congress.gov/img/member/f000454_200.jpg,"House of Representatives: 2008 - 2011
House of Representatives: 2013"
117,"Carson, André",7.0,Democratic,Indiana,https://www.congress.gov/img/member/c001072_200.jpg,House of Representatives: 2008
117,"Kelly, Robin L.",2.0,Democratic,Illinois,https://www.congress.gov/img/member/116_rp_il_2_kelly_robin_200.jpg,House of Representatives: 2013
117,"Schakowsky, Janice D.",9.0,Democratic,Illinois,https://www.congress.gov/img/member/116_rp_il_9_schakowsky_janice_200.jpg,House of Representatives: 1999
117,"Davis, Danny K.",7.0,Democratic,Illinois,https://www.congress.gov/img/member/116_rp_il_7_davis_danny_200.jpg,House of Representatives: 1997
117,"Rogers, Harold",5.0,Republican,Kentucky,https://www.congress.gov/img/member/r000395_200.jpg,House of Representatives: 1981
117,"Scott, David",13.0,Democratic,Georgia,https://www.congress.gov/img/member/116_rp_ga_13_scott_david_200.jpg,House of Representatives: 2003
117,"Case, Ed",1.0,Democratic,Hawaii,https://www.congress.gov/img/member/c001055_200.jpg,"House of Representatives: 2002 - 2007
House of Representatives: 2019"
117,"Williams, Nikema",5.0,Democratic,Georgia,https://www.congress.gov/img/member/w000788_200.jpg,House of Representatives: 2021
117,"Salazar, Maria Elvira",27.0,Republican,Florida,https://www.congress.gov/img/member/s000168_200.jpg,House of Representatives: 2021
117,"Gimenez, Carlos A.",26.0,Republican,Florida,https://www.congress.gov/img/member/g000593_200.jpg,House of Representatives: 2021
117,"Cammack, Kat",3.0,Republican,Florida,https://www.congress.gov/img/member/c001039_200.jpg,House of Representatives: 2021
117,"Boebert, Lauren",3.0,Republican,Colorado,https://www.congress.gov/img/member/b000825_200.jpg,House of Representatives: 2021
117,"Steube, W. Gregory",17.0,Republican,Florida,https://www.congress.gov/img/member/s001214_200.jpg,House of Representatives: 2019
117,"Crow, Jason",6.0,Democratic,Colorado,https://www.congress.gov/img/member/c001121_200.jpg,House of Representatives: 2019
117,"Neguse, Joe",2.0,Democratic,Colorado,https://www.congress.gov/img/member/n000191_200.jpg,House of Representatives: 2019
117,"Levin, Mike",49.0,Democratic,California,https://www.congress.gov/img/member/l000593_200.jpg,House of Representatives: 2019
117,"Mast, Brian J.",18.0,Republican,Florida,https://www.congress.gov/img/member/116_rp_fl_18_mast_brian_200.jpg,House of Representatives: 2017
117,"Soto, Darren",9.0,Democratic,Florida,https://www.congress.gov/img/member/115_rp_fl_9_soto_darren_200.jpg,House of Representatives: 2017
117,"Rutherford, John H.",4.0,Republican,Florida,https://www.congress.gov/img/member/r000609_200.jpg,House of Representatives: 2017
117,"Dunn, Neal P.",2.0,Republican,Florida,https://www.congress.gov/img/member/115_rp_fl_2_dunn_neal_200.jpg,House of Representatives: 2017
117,"Barragán, Nanette Diaz",44.0,Democratic,California,https://www.congress.gov/img/member/b001300_200.jpg,House of Representatives: 2017
117,"Carter, Earl L. ""Buddy""",1.0,Republican,Georgia,https://www.congress.gov/img/member/c001103_200.jpg,House of Representatives: 2015
117,"Frankel, Lois",21.0,Democratic,Florida,https://www.congress.gov/img/member/f000462_200.jpg,House of Representatives: 2013
117,"Takano, Mark",41.0,Democratic,California,https://www.congress.gov/img/member/t000472_200.jpg,House of Representatives: 2013
117,"Wilson, Frederica S.",24.0,Democratic,Florida,https://www.congress.gov/img/member/w000808_200.jpg,House of Representatives: 2011
117,"Webster, Daniel",11.0,Republican,Florida,https://www.congress.gov/img/member/w000806_200.jpg,House of Representatives: 2011
117,"Johnson, Henry C. ""Hank""",4.0,Democratic,Georgia,https://www.congress.gov/img/member/j000288_200.jpg,House of Representatives: 2007
117,"Bilirakis, Gus M.",12.0,Republican,Florida,https://www.congress.gov/img/member/117_rp_fl_12_bilirakis_gus_200.jpg,House of Representatives: 2007
117,"Courtney, Joe",2.0,Democratic,Connecticut,https://www.congress.gov/img/member/c001069_200.jpg,House of Representatives: 2007
117,"Himes, James A.",4.0,Democratic,Connecticut,https://www.congress.gov/img/member/h001047_200.jpg,House of Representatives: 2009
117,"Larson, John B.",1.0,Democratic,Connecticut,https://www.congress.gov/img/member/l000557_200.jpg,House of Representatives: 1999
117,"DeGette, Diana",1.0,Democratic,Colorado,https://www.congress.gov/img/member/116_rp_co_1_degette_diana_200.jpg,House of Representatives: 1997
117,"Waters, Maxine",43.0,Democratic,California,https://www.congress.gov/img/member/w000187_200.jpg,House of Representatives: 1991
117,"Bishop, Sanford D.",2.0,Democratic,Georgia,https://www.congress.gov/img/member/b000490_200.jpg,House of Representatives: 1993
117,"Norton, Eleanor Holmes",0.0,Democratic,District of Columbia,https://www.congress.gov/img/member/116_dg_dc_norton_eleanor_200.jpg,House of Representatives: 1991
117,"Wasserman Schultz, Debbie",23.0,Democratic,Florida,https://www.congress.gov/img/member/116_rp_fl_23_wassermanschultz_debbie_200.jpg,House of Representatives: 2005
117,"Diaz-Balart, Mario",25.0,Republican,Florida,https://www.congress.gov/img/member/116_rp_fl_25_diazbalart_mario_200.jpg,House of Representatives: 2003
117,"Issa, Darrell",50.0,Republican,California,https://www.congress.gov/img/member/i000056_200.jpg,"House of Representatives: 2001 - 2019
House of Representatives: 2021"
117,"Calvert, Ken",42.0,Republican,California,https://www.congress.gov/img/member/c000059_200.jpg,House of Representatives: 1993
117,"DeLauro, Rosa L.",3.0,Democratic,Connecticut,https://www.congress.gov/img/member/116_rp_ct_3_delauro_rosa_200.jpg,House of Representatives: 1991
117,"Harder, Josh",10.0,Democratic,California,https://www.congress.gov/img/member/h001090_200.jpg,House of Representatives: 2019
117,"Stanton, Greg",9.0,Democratic,Arizona,https://www.congress.gov/img/member/s001211_200.jpg,House of Representatives: 2019
117,"Gomez, Jimmy",34.0,Democratic,California,https://www.congress.gov/img/member/115_rp_ca_34_gomez_jimmy_200.jpg,House of Representatives: 2017
117,"Carbajal, Salud O.",24.0,Democratic,California,https://www.congress.gov/img/member/115_rp_ca_24_carbajal_salud_200.jpg,House of Representatives: 2017
117,"Khanna, Ro",17.0,Democratic,California,https://www.congress.gov/img/member/k000389_200.jpg,House of Representatives: 2017
117,"Torres, Norma J.",35.0,Democratic,California,https://www.congress.gov/img/member/t000474_200.jpg,House of Representatives: 2015
117,"Lieu, Ted",33.0,Democratic,California,https://www.congress.gov/img/member/l000582_200.jpg,House of Representatives: 2015
117,"Aguilar, Pete",31.0,Democratic,California,https://www.congress.gov/img/member/a000371_200.jpg,House of Representatives: 2015
117,"Westerman, Bruce",4.0,Republican,Arkansas,https://www.congress.gov/img/member/w000821_200.jpg,House of Representatives: 2015
117,"Radewagen, Aumua Amata Coleman",0.0,Republican,American Samoa,https://www.congress.gov/img/member/r000600_200.jpg,House of Representatives: 2015
117,"Brownley, Julia",26.0,Democratic,California,https://www.congress.gov/img/member/b001285_200.jpg,House of Representatives: 2013
117,"Valadao, David G.",21.0,Republican,California,https://www.congress.gov/img/member/v000129_200.jpg,"House of Representatives: 2013 - 2019
House of Representatives: 2021"
117,"Swalwell, Eric",15.0,Democratic,California,https://www.congress.gov/img/member/s001193_200.jpg,House of Representatives: 2013
117,"LaMalfa, Doug",1.0,Republican,California,https://www.congress.gov/img/member/l000578_200.jpg,House of Representatives: 2013
117,"Chu, Judy",27.0,Democratic,California,https://www.congress.gov/img/member/c001080_200.jpg,House of Representatives: 2009
117,"Gosar, Paul A.",4.0,Republican,Arizona,https://www.congress.gov/img/member/g000565_200.jpg,House of Representatives: 2011
117,"McClintock, Tom",4.0,Republican,California,https://www.congress.gov/img/member/m001177_200.jpg,House of Representatives: 2009
117,"Pelosi, Nancy",12.0,Democratic,California,https://www.congress.gov/img/member/p000197_200.jpg,House of Representatives: 1987
117,"Thompson, Mike",5.0,Democratic,California,https://www.congress.gov/img/member/116_rp_ca_5_thompson_mike_200.jpg,House of Representatives: 1999
117,"Sherman, Brad",30.0,Democratic,California,https://www.congress.gov/img/member/s000344_200.jpg,House of Representatives: 1997
117,"Costa, Jim",16.0,Democratic,California,https://www.congress.gov/img/member/116_rp_ca_16_costa_jim_200.jpg,House of Representatives: 2005
117,"Grijalva, Raúl M.",3.0,Democratic,Arizona,https://www.congress.gov/img/member/g000551_200.jpg,House of Representatives: 2003
117,"Hill, J. French",2.0,Republican,Arkansas,https://www.congress.gov/img/member/h001072_200.jpg,House of Representatives: 2015
117,"Palmer, Gary J.",6.0,Republican,Alabama,https://www.congress.gov/img/member/p000609_200.jpg,House of Representatives: 2015
117,"Womack, Steve",3.0,Republican,Arkansas,https://www.congress.gov/img/member/117_rp_ar_3_womack_steve_200.jpg,House of Representatives: 2011
117,"Crawford, Eric A. ""Rick""",1.0,Republican,Arkansas,https://www.congress.gov/img/member/c001087_200.jpg,House of Representatives: 2011
117,"Sewell, Terri A.",7.0,Democratic,Alabama,https://www.congress.gov/img/member/s001185_200.jpg,House of Representatives: 2011
117,"Rogers, Mike D.",3.0,Republican,Alabama,https://www.congress.gov/img/member/116_rp_al_3_rogers_mike_200.jpg,House of Representatives: 2003
117,"McEachin, A. Donald",4.0,Democratic,Virginia,https://www.congress.gov/img/member/116_rp_va_4_mceachin_a_200.jpg,House of Representatives: 2017 - 2022
117,"Johnson, Eddie Bernice",30.0,Democratic,Texas,https://www.congress.gov/img/member/116_rp_tx_30_johnson_eddie_200.jpg,House of Representatives: 1993 - 2023
117,"Newman, Marie",3.0,Democratic,Illinois,https://www.congress.gov/img/member/n000192_200.jpg,House of Representatives: 2021 - 2023
117,"Meijer, Peter",3.0,Republican,Michigan,https://www.congress.gov/img/member/m001186_200.jpg,House of Representatives: 2021 - 2023
117,"Kahele, Kaiali'i",2.0,Democratic,Hawaii,https://www.congress.gov/img/member/k000396_200.jpg,House of Representatives: 2021 - 2023
117,"Jones, Mondaire",17.0,Democratic,New York,https://www.congress.gov/img/member/j000306_200.jpg,House of Representatives: 2021 - 2023
117,"Herrell, Yvette",2.0,Republican,New Mexico,https://www.congress.gov/img/member/h001084_200.jpg,House of Representatives: 2021 - 2023
117,"Cawthorn, Madison",11.0,Republican,North Carolina,https://www.congress.gov/img/member/c001104_200.jpg,House of Representatives: 2021 - 2023
117,"Bourdeaux, Carolyn",7.0,Democratic,Georgia,https://www.congress.gov/img/member/b001312_200.jpg,House of Representatives: 2021 - 2023
117,"Jacobs, Chris",27.0,Republican,New York,https://www.congress.gov/img/member/j000020_200.jpg,House of Representatives: 2020 - 2023
117,"Keller, Fred",12.0,Republican,Pennsylvania,https://www.congress.gov/img/member/k000395_200.jpg,House of Representatives: 2019 - 2023
117,"Luria, Elaine G.",2.0,Democratic,Virginia,https://www.congress.gov/img/member/l000591_200.jpg,House of Representatives: 2019 - 2023
117,"Taylor, Van",3.0,Republican,Texas,https://www.congress.gov/img/member/t000479_200.jpg,House of Representatives: 2019 - 2023
117,"Gonzalez, Anthony",16.0,Republican,Ohio,https://www.congress.gov/img/member/g000588_200.jpg,House of Representatives: 2019 - 2023
117,"Malinowski, Tom",7.0,Democratic,New Jersey,https://www.congress.gov/img/member/m001203_200.jpg,House of Representatives: 2019 - 2023
117,"Axne, Cynthia",3.0,Democratic,Iowa,https://www.congress.gov/img/member/a000378_200.jpg,House of Representatives: 2019 - 2023
117,"San Nicolas, Michael F. Q.",0.0,Democratic,Guam,https://www.congress.gov/img/member/s001204_200.jpg,House of Representatives: 2019 - 2023
117,"Lamb, Conor",17.0,Democratic,Pennsylvania,https://www.congress.gov/img/member/115_rp_pa_18_lamb_conor_200.jpg,House of Representatives: 2018 - 2023
117,"Cheney, Liz",0.0,Republican,Wyoming,https://www.congress.gov/img/member/c001109_200.jpg,House of Representatives: 2017 - 2023
117,"Brown, Anthony G.",4.0,Democratic,Maryland,https://www.congress.gov/img/member/b001304_200.jpg,House of Representatives: 2017 - 2023
117,"Hollingsworth, Trey",9.0,Republican,Indiana,https://www.congress.gov/img/member/115_rp_in_9_hollingsworth_trey_200.jpg,House of Representatives: 2017 - 2023
117,"Demings, Val Butler",10.0,Democratic,Florida,https://www.congress.gov/img/member/d000627_200.jpg,House of Representatives: 2017 - 2023
117,"Murphy, Stephanie N.",7.0,Democratic,Florida,https://www.congress.gov/img/member/m001202_200.jpg,House of Representatives: 2017 - 2023
117,"Lawson, Al, Jr.",5.0,Democratic,Florida,https://www.congress.gov/img/member/116_rp_fl_5_lawson_al_200.jpg,House of Representatives: 2017 - 2023
117,"O'Halleran, Tom",1.0,Democratic,Arizona,https://www.congress.gov/img/member/o000171_200.jpg,House of Representatives: 2017 - 2023
117,"Katko, John",24.0,Republican,New York,https://www.congress.gov/img/member/115_rp_ny_24_katko_john_200.jpg,House of Representatives: 2015 - 2023
117,"Rice, Kathleen M.",4.0,Democratic,New York,https://www.congress.gov/img/member/r000602_200.jpg,House of Representatives: 2015 - 2023
117,"Zeldin, Lee M.",1.0,Republican,New York,https://www.congress.gov/img/member/z000017_200.jpg,House of Representatives: 2015 - 2023
117,"Lawrence, Brenda L.",14.0,Democratic,Michigan,https://www.congress.gov/img/member/l000581_200.jpg,House of Representatives: 2015 - 2023
117,"Hice, Jody B.",10.0,Republican,Georgia,https://www.congress.gov/img/member/h001071_200.jpg,House of Representatives: 2015 - 2023
117,"Rice, Tom",7.0,Republican,South Carolina,https://www.congress.gov/img/member/r000597_200.jpg,House of Representatives: 2013 - 2023
117,"Maloney, Sean Patrick",18.0,Democratic,New York,https://www.congress.gov/img/member/m001185_200.jpg,House of Representatives: 2013 - 2023
117,"Walorski, Jackie",2.0,Republican,Indiana,https://www.congress.gov/img/member/w000813_200.jpg,House of Representatives: 2013 - 2022
117,"Bustos, Cheri",17.0,Democratic,Illinois,https://www.congress.gov/img/member/b001286_200.jpg,House of Representatives: 2013 - 2023
117,"Davis, Rodney",13.0,Republican,Illinois,https://www.congress.gov/img/member/d000619_200.jpg,House of Representatives: 2013 - 2023
117,"Lowenthal, Alan S.",47.0,Democratic,California,https://www.congress.gov/img/member/l000579_200.jpg,House of Representatives: 2013 - 2023
117,"Speier, Jackie",14.0,Democratic,California,https://www.congress.gov/img/member/s001175_200.jpg,House of Representatives: 2008 - 2023
117,"Sires, Albio",8.0,Democratic,New Jersey,https://www.congress.gov/img/member/s001165_200.jpg,House of Representatives: 2005 - 2023
117,"Reed, Tom",23.0,Republican,New York,https://www.congress.gov/img/member/r000585_200.jpg,House of Representatives: 2010 - 2022
